,order_id,cpf,order_value,charges,discount_value,voucher,order_status,order_date
4391,6f7e1450-b617-4552-ab3c-c0392fb141db,593.016.874-10,862.35,115.52,113.12,dolor,pending,2024-03-19
4392,103375a1-80bf-491d-97b4-2b5b3f993662,143.526.870-90,82.15,61.51,10.0,asperiores,invoiced,2024-12-09
4393,b153908f-1003-4a2d-8f59-816f92f29015,519.306.247-43,131.6,26.35,10.0,ipsam,invoiced,2024-07-18
4394,e941d805-7c37-462f-bf30-575b1ff965c2,841.250.376-71,1239.55,124.39,10.0,explicabo,invoiced,2024-06-16
4395,30eb4704-fdb9-42cd-bd84-be47e3e09ef7,758.132.940-23,532.6,94.13,10.0,molestiae,invoiced,2024-08-19
4396,f96182c2-2b99-4c94-b4d6-4a5212fe01e6,631.280.749-50,738.15,43.36,10.0,quia,invoiced,2024-07-01
4397,f4f35b25-80a4-4807-877e-84586aff664f,463.152.897-46,1293.69,100.47,10.0,similique,invoiced,2024-12-03
4398,ce82c930-02d2-44cf-a766-6d1e424d6c91,513.940.827-97,202.08,29.57,10.0,autem,pending,2024-08-09
4399,a5c451bc-6f80-4d16-a628-4b187958c716,967.831.045-75,1075.6,85.9,134.38,nesciunt,production,2024-09-25
4400,be2137a4-8b54-42d4-ac07-96eb65080b8f,164.728.953-09,1360.29,55.93,10.0,doloremque,await_payment,2024-10-16
4401,c1ac4aa6-d374-4d5e-833d-e66eae593100,239.765.408-38,803.08,130.49,128.65,reprehenderit,invoiced,2025-02-22
4402,e6160764-59c2-4223-98c6-ef5eefe00ce6,192.057.486-76,455.27,107.11,10.0,esse,invoiced,2024-12-06
4403,a11f51e4-97e3-4213-bb55-a0d357bd28ae,497.510.382-60,608.37,61.47,157.88,hic,invoiced,2025-01-02
4404,48caa175-0567-4ca2-bd5f-ec6719ac7362,560.148.973-48,306.08,126.02,10.0,assumenda,invoiced,2025-02-07
4405,add952fc-5319-422c-ba0e-17b0d14ea314,752.643.891-28,1030.53,31.13,34.64,temporibus,invoiced,2024-05-08
4406,14f22503-eb9e-4400-b885-2025d8094f78,340.762.851-07,561.14,63.59,10.0,nam,invoiced,2024-04-16
4407,b2c2a46c-b911-4440-904e-b76ffe098457,739.465.081-20,455.63,101.01,52.09,dolor,invoiced,2025-02-09
4408,382dc448-fb56-40d7-8e94-189047a86900,926.475.103-34,389.57,18.41,10.0,totam,pending,2024-09-07
4409,a8f8214c-ca50-4526-80f2-8c5e04bf2373,863.497.105-84,1370.04,42.01,10.0,vel,invoiced,2024-05-30
4410,8474b404-753a-4050-9781-eb40b13ef9c9,350.294.671-06,1012.0,121.25,10.0,dignissimos,invoiced,2024-09-19
4411,ccf252f8-9b35-4472-a370-7369befe55cc,812.563.794-09,1367.95,17.72,10.0,dolor,pending,2024-10-16
4412,168c0764-0e8b-4b01-8835-47b923cfe136,978.256.134-73,803.07,131.75,70.91,ab,invoiced,2024-12-05
4413,08367c90-3de2-4ce7-966a-52594693bb1c,403.251.678-26,125.19,62.56,10.0,voluptatum,await_payment,2024-09-24
4414,30d97332-5122-485b-a534-1b31517233bc,451.386.029-42,1042.91,69.32,10.0,beatae,invoiced,2024-09-09
4415,05ce0c76-4504-4b99-be63-291f0b8ae0ea,076.435.892-83,1110.42,39.35,10.0,eaque,invoiced,2024-09-30
4416,741c51a6-ba5b-4122-bca1-139815caca99,310.496.285-51,222.36,73.82,10.0,maxime,await_payment,2024-06-10
4417,7a9ef5b8-6d44-4bb3-9396-2ed124f2377d,896.105.274-85,1282.52,11.27,179.31,ex,invoiced,2024-06-24
4418,96ccacd9-6645-4e10-9cfd-07b7ed7c1367,160.438.597-93,828.68,113.13,10.0,sapiente,invoiced,2024-07-15
4419,d8dd462a-608e-40e2-b2bc-394480df1740,162.087.549-76,602.72,130.48,96.6,sed,invoiced,2024-08-04
4420,56cf0e30-6728-4699-896b-8e2da7203012,763.240.598-47,259.11,132.17,64.23,eveniet,production,2025-02-04
4421,20886532-6e71-4f1f-860d-3e81b95c14b3,624.897.305-92,1408.15,30.81,103.38,accusantium,invoiced,2024-06-18
4422,99fa5c1d-60ed-424f-a162-d6cad36c8a8d,437.925.860-29,96.26,88.11,153.97,recusandae,invoiced,2024-12-02
4423,02f7d49b-8904-46bc-adb1-6581139771b2,461.072.593-25,1307.73,53.36,131.1,quia,invoiced,2024-12-21
4424,09725c3d-df58-4dba-b946-f360481f6014,536.098.427-92,880.1,92.45,10.0,facilis,invoiced,2024-11-30
4425,cf6a4a31-6a3c-4426-9578-c5701249edc2,425.308.176-26,321.32,111.7,93.99,nostrum,production,2024-10-19
4426,728aab7c-07a7-441e-8180-2fe049034e58,861.372.059-59,1062.92,16.85,157.04,dicta,invoiced,2024-04-23
4427,3117a586-6dec-4299-b212-fb2581ac64b0,568.923.170-30,1009.01,62.71,10.0,maxime,invoiced,2024-09-04
4428,dd529870-fc11-4e74-9701-4a3f2f1b792b,497.230.861-31,1177.92,70.68,159.3,voluptas,invoiced,2024-06-10
4429,1cc891dc-6c68-453f-900b-5bb5aa691d11,180.457.963-75,1010.67,108.89,108.59,commodi,invoiced,2024-10-06
4430,6141c65f-d77f-4968-8aea-15d2539392d3,973.021.845-50,116.64,40.68,120.12,eum,canceled,2024-05-21
4431,ac6ef950-affe-43c4-bedb-70a93629e118,406.927.138-40,997.98,64.85,93.02,commodi,production,2024-05-15
4432,50c35494-27fc-48b1-850e-c6a8786475c5,710.965.348-00,1429.28,52.0,178.61,culpa,production,2024-10-23
4433,53fd00d7-4ab4-4662-ac30-c5ef0f1ce84a,490.576.823-38,959.6,58.07,10.0,at,invoiced,2024-06-12
4434,a27cc1eb-4f03-491e-bf42-117deba98a38,973.206.815-95,442.19,32.72,173.58,quisquam,invoiced,2025-02-21
4435,3df91a28-5f24-4281-90e9-9389b0d76166,804.139.562-70,1272.02,148.18,10.0,itaque,production,2024-11-17
4436,2fa92a86-4eba-4bd9-a0dd-2e54e94c3933,354.780.296-29,1304.41,25.33,83.51,alias,invoiced,2024-09-17
4437,50341f77-0b01-4e48-8a9f-d7ff50421f7d,150.738.629-02,981.83,137.92,70.06,ducimus,await_payment,2024-09-18
4438,fd30ce83-214c-42ad-9a66-f0de791903a1,316.798.204-78,158.82,87.49,10.0,sequi,pending,2024-05-05
4439,7646113e-316c-4c1a-91c6-ae8c50a85d87,508.143.296-24,1169.17,81.28,10.0,iste,invoiced,2024-04-12
4440,d6da5f81-5d7e-4332-ac7e-f1cd549cb5f4,746.395.201-07,1202.75,13.82,10.0,inventore,invoiced,2024-12-03
4441,769f5d7c-e8b9-45a4-bd32-bf87e092b8a1,254.093.768-38,500.32,100.76,10.0,mollitia,invoiced,2024-06-07
4442,39ac2bb3-3b96-4a7c-b976-801257768ff3,617.852.403-07,1040.16,131.63,83.36,iusto,invoiced,2024-05-25
4443,a3cacdb5-da04-4762-88cb-c3633926397c,652.847.391-91,1102.78,81.53,78.5,facere,pending,2024-08-20
4444,bfb4e09b-1159-460f-9fc8-8cd575684ab1,382.476.905-00,1169.4,91.02,10.0,quo,production,2024-11-07
4445,14a95be3-643c-4187-9ab6-08a92f6b20b7,416.275.893-09,973.62,14.19,10.0,eius,invoiced,2024-09-26
4446,7d31f007-4da0-414d-a73c-3df12ef6d2c3,409.265.387-56,1212.02,49.66,151.39,error,await_payment,2024-12-30
4447,ae3207eb-bb8f-4625-8664-f865bba3db3a,281.069.534-24,1422.7,93.53,10.0,quia,pending,2024-10-05
4448,67847832-3b09-48e5-9a59-22f103303427,239.104.756-80,1339.79,80.21,10.0,necessitatibus,invoiced,2024-09-28
4449,16e5fa9c-5881-453d-bac9-9b70d56a9356,031.529.678-02,1191.55,35.8,175.44,eveniet,await_payment,2025-01-05
4450,33083283-592b-4b24-bb19-50c7d2733e7d,073.248.196-13,1449.28,35.24,43.22,laboriosam,await_payment,2024-12-24
4451,39df3a3a-e67b-4ffd-a6f4-126a9723cdf9,870.265.943-38,414.27,109.21,10.0,expedita,invoiced,2024-11-14
4452,5c23e17b-685a-4358-923b-552de0331bb7,046.592.713-07,1209.04,84.37,10.0,inventore,await_payment,2024-08-23
4453,53b25a79-81d8-4ee5-8731-9319d18b0873,957.021.468-67,671.0,99.83,10.0,doloremque,invoiced,2024-03-29
4454,a27111f8-fb91-440e-af8b-2b9491e55a02,268.745.931-37,962.84,118.95,10.0,amet,invoiced,2024-04-26
4455,5b1a1ceb-9205-4a00-8112-34aac690e821,059.273.418-88,668.9,48.06,10.0,deserunt,invoiced,2024-08-22
4456,e3ad0200-6d6f-419f-9f98-4542675554e5,973.206.815-95,703.97,17.57,10.0,ea,pending,2024-10-17
4457,85620ee4-0309-418a-9ea4-67e32c6f5b53,980.162.735-21,958.44,105.54,28.13,impedit,invoiced,2024-11-29
4458,c0c8872f-19b0-4d3d-b77f-1ddc29dcf22d,257.190.863-40,1113.55,26.95,164.08,sapiente,invoiced,2024-07-27
4459,e3119629-ee6d-402f-a61d-d1819e72e178,703.645.892-56,289.63,99.18,130.82,fuga,invoiced,2025-02-07
4460,2d247aa0-ced2-40be-859e-5d14ecf4eedd,319.876.420-31,335.17,128.64,102.72,culpa,canceled,2024-03-11
4461,db985bd4-ff9a-4b47-b5b2-984b210f93a8,087.496.125-49,1348.06,142.56,10.0,libero,await_payment,2024-04-12
4462,761bd976-e005-430e-b65f-9e29d781d781,234.691.578-55,1301.88,130.07,10.0,vel,invoiced,2024-11-14
4463,752b2357-8f73-4b0b-b945-1f23674abb30,067.934.512-43,841.63,112.91,10.0,sint,invoiced,2024-09-06
4464,d8efa630-ec42-4793-941b-2033cbd87627,796.428.350-29,1242.79,15.8,10.0,incidunt,await_payment,2024-07-14
4465,1bca1dff-09b7-4973-888a-51a87bce45b5,258.376.019-02,1411.05,59.6,191.15,vero,invoiced,2024-10-01
4466,83bc7d61-14c3-46f3-8df3-e29127dbb3d8,473.892.605-56,1156.66,64.88,10.0,natus,invoiced,2024-03-31
4467,2d7fe118-3d39-4a61-8c37-56ea71b28c1b,346.592.081-33,1453.15,83.0,10.0,officia,invoiced,2024-05-30
4468,0686da4c-5b46-4103-929d-0612eaf64737,732.548.601-44,212.87,41.2,96.26,rem,await_payment,2024-10-23
4469,4f4f6105-e468-4566-ad98-d425953d3232,301.785.924-04,86.77,91.74,10.0,asperiores,invoiced,2024-07-05
4470,61a1077b-86cc-4a0f-a33a-548df2c54d56,015.829.476-94,1021.68,54.86,104.77,ipsum,invoiced,2024-07-18
4471,3f7436fc-41e1-441b-8e4d-8f80541df5dc,036.281.495-33,585.46,104.4,10.0,sunt,await_payment,2024-11-09
4472,f1d67532-5987-421b-88d0-ddfc16612d60,748.931.065-20,1294.73,95.82,10.0,deleniti,await_payment,2024-08-27
4473,0a5274cd-d23f-4101-8dd1-ebb088c7efd9,536.198.027-77,85.32,43.93,61.76,possimus,production,2024-09-27
4474,be09c1c6-718b-44b1-9757-5e5e93603bef,258.409.176-30,1156.02,83.72,146.14,voluptates,invoiced,2024-10-13
4475,a0cee735-a5a1-4e26-ac16-90764de1b284,203.195.874-79,350.96,80.21,10.0,aut,invoiced,2024-09-26
4476,e0110f93-3f42-4824-a1eb-13652835fd7d,643.591.082-06,850.36,14.22,10.0,modi,await_payment,2024-08-08
4477,e3cfcd65-7a7c-4913-83ef-c6beff71390a,370.596.148-93,141.57,26.27,100.0,eos,invoiced,2024-04-30
4478,8ea5dbe8-85f8-48b4-95ca-3aa4cd38f63d,906.473.125-06,388.25,56.56,124.33,ex,invoiced,2024-10-15
4479,12ce482b-dbc4-4896-8c1e-ae1a8cacff1d,263.789.104-13,1229.62,42.7,10.0,voluptatum,production,2024-09-22
4480,54bc05ec-ae73-4054-bd82-60d584b02613,793.285.146-73,1442.18,31.95,10.0,reprehenderit,invoiced,2024-05-21
4481,d14507c6-00af-480e-8d9f-46ea9fd33d45,543.170.698-57,1206.12,95.12,21.88,voluptate,await_payment,2024-09-15
4482,1cec6698-fc6e-469a-bec5-6940abd984f3,064.187.392-13,737.44,24.32,21.6,eos,invoiced,2025-02-16
4483,20cbddb1-0715-43e2-8bbc-c41762f2ca0d,504.961.238-15,1467.73,41.17,187.18,vero,canceled,2024-05-25
4484,397c74eb-e6d8-470b-9502-3adcd8d78cc8,158.693.702-21,1219.54,55.43,10.0,occaecati,invoiced,2025-02-16
4485,c611034a-e44c-4c1f-a91c-357d4d406151,731.058.694-84,417.91,42.23,51.47,autem,invoiced,2024-08-20
4486,22f4a384-f43b-45eb-bdb4-ad06c195d35e,496.137.528-46,295.54,59.08,35.31,totam,canceled,2024-12-16
4487,d1c81709-0064-4f88-8826-23d45bd9666a,864.295.371-37,632.88,115.3,10.0,consequuntur,invoiced,2024-04-19
4488,9733b5a7-bd85-474c-89cc-d7f8a175c728,482.631.507-44,952.53,15.29,10.0,consequatur,invoiced,2024-03-10
4489,77da2494-d33f-4fc5-8e5c-7d8417c79a65,698.013.457-48,1264.29,64.27,111.71,commodi,canceled,2024-10-16
4490,d8645d28-93d0-445b-a13d-de1368702386,798.106.245-49,805.96,90.2,34.34,velit,await_payment,2024-10-20
4491,10e91e3a-5e25-432d-81fa-ea3ae5c828ef,046.592.713-07,582.2,62.55,67.8,tempora,invoiced,2024-07-22
4492,034396f5-0471-47d6-92e0-83d6894e5db0,124.098.367-04,1071.6,84.34,171.61,minima,invoiced,2024-05-03
4493,af328961-da83-4719-b7c7-ea0682e137d0,213.690.574-07,907.07,123.51,62.51,ad,production,2024-09-23
4494,531b7365-a1b8-4c07-a5b1-25b1530b6f35,604.358.129-98,260.94,56.83,10.0,corrupti,invoiced,2024-11-16
4495,ddcf5386-e19a-4962-b253-16b99489e3fb,013.284.967-40,831.54,12.7,10.0,non,pending,2024-11-22
4496,b80d5a13-0716-4800-8876-7b4b994127ce,952.073.864-92,1107.73,62.39,10.0,amet,production,2024-05-26
4497,57dc5ca4-2768-4ae4-b08c-a99059be9174,793.285.146-73,1095.07,75.03,132.8,optio,invoiced,2024-04-07
4498,16729785-6237-426b-bfea-cffa2612a29b,847.963.105-84,886.49,108.59,64.98,voluptate,invoiced,2024-05-08
4499,4f6fc0e7-9d7c-4c97-a1bd-354583f7ea99,497.183.206-87,475.9,35.1,10.0,aspernatur,invoiced,2024-03-24
4500,760f97bd-420d-4190-b503-e340ebf0f843,976.138.420-96,562.83,36.57,183.11,nesciunt,pending,2024-04-24
4501,8f40a6dc-0238-480e-b8d5-2a2597a6654f,258.409.176-30,592.51,84.17,84.84,nulla,invoiced,2024-10-21
4502,9031ec21-342d-4bef-9ac0-8e347403d625,850.391.264-33,1087.35,30.44,10.0,velit,await_payment,2024-07-20
4503,f3159461-cf52-4e22-a52a-61f310ae55af,102.846.975-67,969.64,119.23,10.0,laudantium,canceled,2024-11-25
4504,829a1626-c483-40d5-aae5-a8f3c107a6ff,976.210.435-80,1058.95,33.85,58.81,incidunt,invoiced,2024-12-29
4505,5212f143-d350-4872-802d-86aa036b466a,650.247.391-16,384.34,39.96,174.72,voluptatum,production,2024-07-09
4506,fb96947d-ce98-42e4-8c06-1fa5417aabf1,847.130.652-26,345.39,86.95,10.0,odio,invoiced,2024-11-22
4507,af6d9859-aaa6-4e1f-98b3-de9f31e62c98,253.841.960-33,1026.3,86.57,145.47,sapiente,pending,2024-11-25
4508,044d09b3-3437-4d63-b86e-90e8bbaa6de0,157.438.962-91,1463.78,112.92,144.0,unde,await_payment,2024-08-17
4509,e79203fe-5bb1-4fe8-849d-b69016a1f5ec,750.398.642-56,1258.31,131.25,10.0,ratione,await_payment,2024-09-18
4510,751c1b55-c12d-4346-b08f-f9c751058365,586.713.240-44,530.8,45.92,10.0,quae,production,2024-11-23
4511,e988d778-05dc-48d1-b45f-fef1c48ffecc,187.932.540-32,1284.67,31.8,156.09,tenetur,pending,2024-03-21
4512,13a95e61-4680-4d99-8943-17c4ed3c0269,152.947.068-49,449.17,76.18,10.0,consequuntur,invoiced,2024-04-09
4513,2fc384e5-ccd2-46ea-996e-2fad5ff30f1d,310.496.285-51,162.86,101.74,118.7,adipisci,invoiced,2024-05-16
4514,1e60e6af-7b85-4def-8cbd-95bac005765f,305.814.792-97,1488.24,100.83,10.0,cumque,invoiced,2024-08-07
4515,a4cc9f1f-2ab2-490f-b2ab-0f8a48e4e93b,754.091.623-07,943.66,73.85,10.0,commodi,invoiced,2024-07-31
4516,e5185187-ab1b-4b66-9928-d7c19b8bf962,160.438.597-93,308.79,74.18,10.0,est,await_payment,2024-11-13
4517,cc67a7d9-d90d-4eaa-839d-946e7be157df,304.196.857-66,1454.38,29.22,10.0,sit,invoiced,2025-02-04
4518,8f9182d9-b023-4fbf-a7fc-66c7ec13d205,293.164.870-13,1004.45,113.46,41.4,voluptatibus,invoiced,2024-04-09
4519,25ebfffd-b0eb-4fe3-8419-296fd4a38b2c,683.107.254-26,980.26,54.17,10.0,enim,invoiced,2024-09-15
4520,cd3e0837-7291-47a7-a376-04616dba13d1,562.903.478-29,868.47,86.29,157.78,iusto,pending,2024-06-20
4521,4fda992f-c52f-4b3f-bc90-c7c2af46f9be,035.817.964-57,1055.47,52.54,10.0,sint,canceled,2024-08-08
4522,70d77860-31c0-434c-b59c-6cf1b53ef287,407.132.985-88,141.91,53.2,10.0,optio,invoiced,2024-07-13
4523,034cf57d-8f09-4c09-a269-d8b8ede6fbe2,549.021.783-97,833.44,75.91,85.81,ex,invoiced,2024-04-15
4524,ac0002f6-4dcb-451d-bf75-dc8989838ae9,957.064.283-10,1318.61,104.84,10.0,voluptatum,pending,2024-12-22
4525,28dc9cfb-1852-4c4f-ac7e-b34c19bf557f,036.987.142-13,1435.45,148.84,97.57,provident,invoiced,2024-10-31
4526,9f04a2e3-61d0-4a0a-9e9e-b908dfae24b4,435.690.718-39,1458.14,138.92,10.0,laborum,invoiced,2024-08-16
4527,cc822a97-e544-491b-8d59-3887cbdf4cde,827.913.605-30,736.22,14.51,182.66,sunt,await_payment,2025-02-04
4528,e32103a5-9710-4639-92be-1b1d689aa4bb,153.876.024-07,1029.58,41.17,35.15,sapiente,pending,2024-06-27
4529,a1049c08-4aa4-43d1-b175-469cff8bf077,641.879.023-50,554.84,73.05,10.0,praesentium,await_payment,2024-08-27
4530,49d10f64-8c72-4640-a74b-bbb49f4b7fd6,758.316.204-17,1467.88,51.43,175.21,nemo,invoiced,2024-12-25
4531,f90a2385-0a85-4118-bc36-0a4d85a8e094,259.784.601-67,905.15,101.9,10.0,illum,await_payment,2024-05-21
4532,9a8deae3-2ea1-410a-a7e5-348aa60c805d,403.195.782-32,708.57,138.93,10.0,ut,invoiced,2024-09-19
4533,d14b0409-c2e1-4688-8762-c9d1788cb715,075.613.284-35,1018.41,71.03,24.21,corporis,production,2024-11-20
4534,352b3539-b299-43a7-8898-1d8adce4f615,493.152.806-60,1027.0,68.75,10.0,corrupti,invoiced,2024-09-16
4535,72c6da72-302a-4613-b6d8-1de8ec1a6214,258.694.713-46,613.62,121.92,45.73,molestiae,invoiced,2024-04-13
4536,e615a139-e28f-4325-b3ba-da248c33535d,246.730.598-83,730.97,35.89,10.0,ipsa,invoiced,2024-04-18
4537,cb82af85-1427-4066-9d94-1c5fa66e7b50,684.293.507-56,1060.07,40.77,10.0,cupiditate,invoiced,2024-12-14
4538,796797b6-32c8-4de4-a45e-a4b71d81290d,583.607.214-08,640.57,139.99,191.78,unde,canceled,2024-12-09
4539,bc9add4c-0128-4142-b50c-a529090fcfdc,315.974.208-32,789.21,123.55,10.0,vel,invoiced,2024-07-23
4540,43e5fb54-04bc-4909-bb86-8f77ad8d415a,953.476.812-09,334.22,25.68,178.55,nemo,invoiced,2024-09-02
4541,42c251b8-da6e-47cf-aed8-5478ead2bfda,438.106.759-20,669.18,91.38,10.0,recusandae,invoiced,2024-05-15
4542,8df9727e-b4dc-43ff-ab3e-67d2954b9b3a,942.530.716-43,1443.4,133.74,10.0,fugiat,invoiced,2024-12-02
4543,f6438a67-1e92-47f9-bc49-29629afebd82,520.731.649-43,325.36,38.89,10.0,dolores,canceled,2024-08-11
4544,f14aa249-0825-473b-a0f2-75dd70e16d53,095.347.281-79,443.26,120.48,75.16,eveniet,invoiced,2024-08-09
4545,9647bf1c-b593-4d35-b11e-573d55fdf11e,854.719.203-41,1496.43,140.01,10.0,voluptatem,invoiced,2024-08-19
4546,a87241fa-400f-45a1-a8d0-80e3363e9f3e,018.764.592-20,472.05,101.61,153.71,repellendus,await_payment,2024-05-11
4547,f06c07ec-f7ec-4c48-8645-3158a25433c7,067.934.512-43,1016.35,35.4,10.0,maiores,pending,2024-09-19
4548,bf6e0852-2a97-45f5-be88-2e3440b84712,520.731.649-43,1457.27,118.46,10.0,alias,invoiced,2025-01-12
4549,10f3825d-d301-4d14-bf11-351792fed890,342.806.571-90,1395.51,24.76,10.0,beatae,invoiced,2024-11-28
4550,d81a9cb7-97c1-479e-9fa0-14280451da96,230.958.647-10,511.38,12.29,190.53,nostrum,canceled,2024-08-14
4551,bd7c5655-db38-4ff1-9c99-e71dfa4c0f9d,237.619.850-02,632.2,121.19,44.34,consequatur,invoiced,2024-09-01
4552,db5f839a-2eb4-4b58-a34f-d1c2f5771a6b,239.104.756-80,967.32,35.26,10.0,expedita,invoiced,2024-11-28
4553,db60c2de-54ad-4bf4-9814-88f5b39e5173,321.705.649-34,1294.57,107.88,10.0,provident,production,2024-12-04
4554,b4c548a0-752f-4f84-9fc2-ddaab558ae02,701.325.946-25,504.36,81.9,10.0,magni,invoiced,2025-02-08
4555,f24b9645-20b9-4fa7-a364-0164553766ea,618.240.375-62,760.67,59.08,10.0,maxime,invoiced,2024-09-06
4556,131a5ccc-a0f8-41eb-8ac8-f562f0659e77,958.167.304-01,643.94,60.67,10.0,dolore,invoiced,2024-06-03
4557,8c1d9431-7c18-4062-80bc-32efe659f91c,902.148.376-96,683.62,25.08,99.88,earum,pending,2024-12-11
4558,3a8ae81e-b8e9-4246-b7ee-7a82f28c0137,175.604.389-20,950.84,96.55,10.0,officia,invoiced,2024-06-06
4559,e63c1d2d-941c-4fff-b0fc-97e37cf6c123,834.261.795-55,1188.36,58.87,10.0,vitae,invoiced,2024-08-22
4560,206f595d-ed94-436a-8350-aa672195776a,047.289.165-02,135.11,97.63,196.99,cumque,invoiced,2024-11-07
4561,29c7b931-00d5-4f3c-88bf-89f2570d39a5,462.970.518-01,858.4,57.77,10.0,eius,production,2024-06-21
4562,fa5ba79e-4c0e-4778-a342-d67bf35da439,537.862.914-46,820.24,96.31,49.72,nobis,await_payment,2024-04-03
4563,af5a86f8-ef88-4bad-ac52-c08965024c64,734.861.259-82,697.04,92.64,10.0,beatae,invoiced,2025-01-22
4564,2d86d9eb-d104-45ec-a2e8-cd1c67c377b8,576.284.903-10,274.15,111.85,10.0,ut,invoiced,2025-02-25
4565,07d54d10-cd5f-4d40-94c8-227ebc6fee14,981.036.524-15,1459.16,104.83,176.84,maxime,production,2024-05-16
4566,4ddb490e-666f-4339-810e-4e1e0fb264be,261.483.705-90,136.28,34.02,43.49,incidunt,invoiced,2024-10-07
4567,7161c3af-4def-4eef-857d-b3e0c30e442f,018.659.432-15,222.33,112.26,10.0,placeat,invoiced,2024-03-09
4568,e7e2dd5d-dd1f-43a8-bc8b-daba838fd3b1,095.183.467-39,294.42,91.74,10.0,quasi,production,2025-01-20
4569,fac3e749-be15-4765-a847-14a7572df5dc,704.359.126-07,568.83,47.05,10.0,harum,await_payment,2024-04-12
4570,62904a4c-062d-417e-be34-1b4c28f34ef3,734.861.259-82,445.89,46.07,130.57,sunt,pending,2024-03-18
4571,e310f49d-ba1f-4473-8c89-2b5b90f7e578,896.273.514-82,211.39,103.69,10.0,sunt,invoiced,2024-07-09
4572,2595e65f-a89d-4e00-8b0e-6a9c179a3777,175.604.389-20,379.76,141.75,176.07,illo,invoiced,2024-03-31
4573,27b38a98-3eac-47d7-bd4e-cd223b6a1f80,972.310.645-07,912.34,22.37,10.0,ipsum,invoiced,2024-11-30
4574,b6c1608d-bf6a-4e7e-9d63-4e456a9baf0b,154.386.790-10,834.88,146.72,77.37,necessitatibus,await_payment,2025-01-08
4575,81714ff1-ccd3-4aa0-9184-a1b7e538ebf8,061.257.894-11,1274.87,28.17,10.0,quia,invoiced,2024-03-09
4576,b79563b8-02f7-40b9-980c-8da98ed69566,619.324.507-34,556.87,115.84,10.0,earum,invoiced,2024-03-09
4577,ffffe21c-dc68-4ec3-90c3-61ab5a1da2f9,156.948.702-20,1181.73,144.84,10.0,unde,invoiced,2024-07-12
4578,7eb81875-f264-4bc0-b98f-a818d0c1f626,816.025.374-53,746.9,145.18,40.51,saepe,production,2024-04-22
4579,e0022db8-bdfe-4c80-ba9b-cee2105a59cc,389.174.026-31,258.34,37.84,10.0,porro,invoiced,2024-07-25
4580,a905771a-8beb-4484-bbf6-1fae1a0c25f2,428.659.013-51,660.89,46.4,10.0,quis,invoiced,2024-08-03
4581,d2b993a0-a9d5-4b14-8f00-050e1387f886,380.719.465-75,231.72,123.0,10.0,odit,pending,2024-03-28
4582,03f651ad-a0dd-462f-be14-01ab11acd0c4,147.630.529-34,825.29,22.24,75.37,aspernatur,production,2024-05-09
4583,7116ca31-03b1-4793-af69-e286941a68f8,987.214.035-97,488.46,145.83,147.65,at,invoiced,2024-03-19
4584,8356dfc9-089b-4868-a97e-40e56fa81c46,920.831.567-30,1171.95,145.57,37.4,a,invoiced,2024-05-27
4585,2a5fa025-bb40-4736-b1ea-996eb74ae477,390.162.578-02,651.64,94.1,52.51,quam,invoiced,2024-11-06
4586,dee650fb-82cb-49c5-88cf-e2cb142bef72,371.682.904-87,652.25,67.49,10.0,incidunt,invoiced,2025-02-26
4587,aa330f51-eee7-4d89-9169-221d9036eb8e,018.293.574-41,421.0,32.49,10.0,earum,invoiced,2025-02-13
4588,4a75dc06-63f8-43ef-89e3-05041d5bf29a,958.167.304-01,735.75,61.12,10.0,eveniet,canceled,2024-03-11
4589,2862ad60-c7e5-4a7b-92ee-a43eee442e0f,714.803.659-39,1047.87,16.59,10.0,quisquam,await_payment,2024-10-26
4590,6a80eb6a-7bed-490b-a918-c260767132e2,231.405.968-98,1043.96,137.91,10.0,quaerat,invoiced,2025-02-03
4591,dd8f4202-dbdf-40f4-84d6-7f5e6d598259,916.325.704-16,763.61,63.53,155.33,perferendis,invoiced,2024-03-08
4592,acfc9d1f-e8cb-4cc9-beed-d9a917c4be9b,605.427.839-83,923.36,64.66,152.0,quisquam,invoiced,2024-03-29
4593,54ac520a-b9dc-4949-bce2-7841d58933a3,068.297.143-03,767.22,95.27,10.0,harum,invoiced,2024-07-08
4594,fa6ae948-6444-46ea-ae63-e3cb578aa06c,369.702.584-83,829.1,115.3,121.91,natus,production,2024-06-18
4595,61261763-d1d4-4ccd-a8a7-2c60c8c205b4,145.832.690-05,534.32,138.28,10.0,voluptatibus,invoiced,2025-01-12
4596,c49db548-8898-409c-aeb2-7693c48cfbf2,576.312.049-34,122.22,86.53,33.54,sint,invoiced,2024-03-05
4597,05aed5c4-2b8a-410e-ab6e-60e8e31958c0,067.849.351-01,1227.58,71.41,10.0,amet,invoiced,2024-11-10
4598,7beb757a-0dc2-4b17-bfbd-544495f7a73e,973.206.815-95,65.32,72.95,153.51,fugit,invoiced,2025-01-10
4599,aa8eec24-8f6a-420e-88c4-80ae6aa0b406,416.825.973-00,674.67,139.08,10.0,magnam,invoiced,2024-09-14
4600,65071ca4-fcc4-4232-936f-f393bc204034,160.438.597-93,834.7,136.64,10.0,aperiam,await_payment,2024-06-17
4601,c9c146f4-708d-4586-b998-3fe6697ebd2e,523.841.097-23,378.43,83.02,10.0,inventore,invoiced,2025-02-22
4602,6090d4ea-b01f-4f82-9b55-ef667485ba69,287.463.509-00,936.42,96.3,144.61,placeat,invoiced,2024-05-11
